Timestamp,Composite_Stress_Score,Optical_BPM,Blink_BPM,AU4_Corrugator_Z_Score,AU23_Orbicularis_Oris_Z_Score,Detected_Anomalies
19:34:28.698,11.44,54,37,0.36,-0.85,COGNITIVE RIGIDITY
19:34:28.727,11.58,54,37,0.21,-0.79,COGNITIVE RIGIDITY
19:34:28.760,11.73,54,37,0.11,-0.72,COGNITIVE RIGIDITY
19:34:28.800,11.89,54,37,-0.15,-0.5,COGNITIVE RIGIDITY
19:34:28.839,12.04,54,37,-0.34,-0.35,COGNITIVE RIGIDITY
19:34:28.875,12.2,54,36,-0.46,-0.28,COGNITIVE RIGIDITY
19:34:28.914,12.56,54,36,-0.53,-0.62,COGNITIVE RIGIDITY
19:34:28.950,13.02,54,36,-0.59,-0.85,COGNITIVE RIGIDITY
19:34:28.978,13.45,54,36,-0.66,-0.81,COGNITIVE RIGIDITY
19:34:29.010,13.79,54,36,-0.61,-0.76,COGNITIVE RIGIDITY
19:34:29.038,14.04,54,36,-0.56,-0.7,COGNITIVE RIGIDITY
19:34:29.069,14.21,54,36,-0.53,-0.61,COGNITIVE RIGIDITY
19:34:29.101,14.26,54,36,-0.43,-0.51,COGNITIVE RIGIDITY
19:34:29.133,14.26,54,36,-0.47,-0.39,COGNITIVE RIGIDITY
19:34:29.166,14.25,54,36,-0.48,-0.37,COGNITIVE RIGIDITY
19:34:29.200,14.29,54,36,-0.57,-0.36,COGNITIVE RIGIDITY
19:34:29.230,14.34,54,35,-0.61,-0.34,COGNITIVE RIGIDITY
19:34:29.262,14.36,54,35,-0.6,-0.3,COGNITIVE RIGIDITY
19:34:29.309,14.28,54,35,-0.45,-0.27,COGNITIVE RIGIDITY
19:34:29.347,14.21,54,35,-0.38,-0.33,COGNITIVE RIGIDITY
19:34:29.383,14.04,54,35,-0.22,-0.29,COGNITIVE RIGIDITY
19:34:29.416,13.83,60,35,-0.12,-0.26,COGNITIVE RIGIDITY
19:34:29.458,13.59,60,35,-0.09,-0.21,COGNITIVE RIGIDITY
19:34:29.487,13.36,60,35,-0.08,-0.17,COGNITIVE RIGIDITY
19:34:29.528,13.18,60,35,-0.15,-0.16,COGNITIVE RIGIDITY
19:34:29.560,13.05,60,35,-0.13,-0.24,COGNITIVE RIGIDITY
19:34:29.590,12.95,60,35,-0.11,-0.3,COGNITIVE RIGIDITY
19:34:29.613,12.91,60,34,-0.12,-0.4,COGNITIVE RIGIDITY
19:34:29.641,12.92,60,34,-0.13,-0.47,COGNITIVE RIGIDITY
19:34:29.663,13.03,60,34,-0.18,-0.63,COGNITIVE RIGIDITY
19:34:29.706,13.06,60,34,-0.21,-0.45,COGNITIVE RIGIDITY
19:34:29.743,13.21,60,34,-0.29,-0.63,COGNITIVE RIGIDITY
19:34:29.779,13.42,60,34,-0.37,-0.69,COGNITIVE RIGIDITY
19:34:29.807,13.65,60,34,-0.42,-0.73,COGNITIVE RIGIDITY
19:34:29.837,13.78,60,34,-0.34,-0.65,COGNITIVE RIGIDITY
19:34:29.867,13.83,60,34,-0.31,-0.54,COGNITIVE RIGIDITY
19:34:29.900,13.83,60,34,-0.38,-0.37,COGNITIVE RIGIDITY
19:34:29.934,13.85,60,34,-0.54,-0.27,COGNITIVE RIGIDITY
19:34:29.962,13.84,60,34,-0.55,-0.21,COGNITIVE RIGIDITY
19:34:29.996,13.77,60,33,-0.46,-0.16,COGNITIVE RIGIDITY
19:34:30.036,13.67,60,33,-0.34,-0.22,COGNITIVE RIGIDITY
19:34:30.071,13.79,60,33,-0.32,-0.65,COGNITIVE RIGIDITY
19:34:30.121,14.06,60,33,-0.26,-1.05,COGNITIVE RIGIDITY
19:34:30.149,14.43,60,33,-0.21,-1.33,COGNITIVE RIGIDITY
19:34:30.191,14.83,60,33,-0.06,-1.63,COGNITIVE RIGIDITY
19:34:30.225,15.25,60,33,0.04,-1.84,COGNITIVE RIGIDITY
19:34:30.259,15.74,60,33,-0.02,-2.0,COGNITIVE RIGIDITY
19:34:30.286,16.25,60,33,-0.06,-2.11,COGNITIVE RIGIDITY
19:34:30.314,16.78,60,33,-0.14,-2.18,COGNITIVE RIGIDITY
19:34:30.341,17.31,60,33,-0.19,-2.23,COGNITIVE RIGIDITY
19:34:30.367,17.81,60,33,-0.19,-2.28,COGNITIVE RIGIDITY
19:34:30.393,18.29,60,33,-0.23,-2.29,COGNITIVE RIGIDITY
19:34:30.426,18.67,60,32,-0.13,-2.28,COGNITIVE RIGIDITY
19:34:30.469,18.92,60,32,0.07,-2.3,COGNITIVE RIGIDITY
19:34:30.513,18.91,60,32,0.13,-1.9,COGNITIVE RIGIDITY
19:34:30.550,18.64,60,32,-0.01,-1.23,COGNITIVE RIGIDITY
19:34:30.586,18.51,60,32,-0.48,-0.98,COGNITIVE RIGIDITY
19:34:30.618,18.46,60,32,-0.81,-0.81,COGNITIVE RIGIDITY
19:34:30.655,18.17,60,32,-0.85,-0.26,COGNITIVE RIGIDITY
19:34:30.686,17.56,60,32,-0.66,0.25,COGNITIVE RIGIDITY
19:34:30.710,16.76,60,32,-0.53,0.61,COGNITIVE RIGIDITY
19:34:30.736,15.8,60,32,-0.32,0.89,COGNITIVE RIGIDITY
19:34:30.763,14.75,60,32,-0.11,1.03,COGNITIVE RIGIDITY
19:34:30.792,13.7,60,32,0.05,1.1,COGNITIVE RIGIDITY
19:34:30.835,12.62,60,32,0.2,1.21,COGNITIVE RIGIDITY
19:34:30.904,11.42,60,28,0.59,1.29,COGNITIVE RIGIDITY
19:34:30.960,10.18,60,28,0.86,1.35,COGNITIVE RIGIDITY
19:34:31.006,9.07,59,28,0.9,1.28,COGNITIVE RIGIDITY
19:34:31.033,8.03,59,28,0.92,1.35,COGNITIVE RIGIDITY
19:34:31.067,7.14,59,28,0.84,1.33,COGNITIVE RIGIDITY
19:34:31.095,6.37,59,28,0.78,1.32,COGNITIVE RIGIDITY
19:34:31.126,5.67,59,28,0.85,1.29,COGNITIVE RIGIDITY
19:34:31.155,5.02,59,28,1.05,1.12,COGNITIVE RIGIDITY
19:34:31.177,4.37,59,28,1.26,1.04,COGNITIVE RIGIDITY
19:34:31.208,3.79,59,27,1.43,0.86,COGNITIVE RIGIDITY
19:34:31.230,3.21,59,27,1.58,0.82,COGNITIVE RIGIDITY
19:34:31.259,2.6,59,27,1.74,0.84,COGNITIVE RIGIDITY
19:34:31.286,2.03,59,27,1.86,0.76,COGNITIVE RIGIDITY
19:34:31.316,1.59,59,27,1.76,0.71,COGNITIVE RIGIDITY
19:34:31.344,1.24,59,27,1.69,0.68,COGNITIVE RIGIDITY
19:34:31.370,0.99,59,27,1.6,0.65,COGNITIVE RIGIDITY
19:34:31.399,0.85,59,27,1.55,0.55,COGNITIVE RIGIDITY
19:34:31.435,0.76,59,27,1.49,0.51,COGNITIVE RIGIDITY
19:34:31.476,0.69,59,27,1.45,0.54,COGNITIVE RIGIDITY
19:34:31.517,0.64,60,27,1.42,0.55,COGNITIVE RIGIDITY
19:34:31.551,0.59,60,27,1.4,0.56,COGNITIVE RIGIDITY
19:34:31.586,0.57,60,26,1.34,0.59,COGNITIVE RIGIDITY
19:34:31.624,0.58,60,26,1.26,0.59,COGNITIVE RIGIDITY
19:34:31.660,0.62,60,26,1.22,0.6,COGNITIVE RIGIDITY
19:34:31.695,0.66,60,26,1.18,0.61,COGNITIVE RIGIDITY
19:34:31.730,0.76,60,26,1.06,0.61,COGNITIVE RIGIDITY
19:34:31.763,0.97,60,26,0.79,0.63,COGNITIVE RIGIDITY
19:34:31.801,1.31,60,26,0.56,0.58,COGNITIVE RIGIDITY
19:34:31.828,1.7,60,26,0.39,0.55,COGNITIVE RIGIDITY
19:34:31.866,2.25,60,26,0.15,0.43,COGNITIVE RIGIDITY
19:34:31.893,2.86,60,26,-0.02,0.34,COGNITIVE RIGIDITY
19:34:31.917,3.53,60,26,-0.21,0.32,COGNITIVE RIGIDITY
19:34:31.945,4.07,60,26,-0.16,0.38,COGNITIVE RIGIDITY
19:34:31.974,4.52,60,26,-0.11,0.39,COGNITIVE RIGIDITY
19:34:32.002,4.83,60,26,0.02,0.45,COGNITIVE RIGIDITY
19:34:32.032,5.06,60,26,0.02,0.57,COGNITIVE RIGIDITY
19:34:32.061,5.17,60,26,-0.09,0.85,COGNITIVE RIGIDITY
19:34:32.105,5.23,60,25,-0.15,1.01,COGNITIVE RIGIDITY
19:34:32.140,5.11,60,25,-0.14,1.32,COGNITIVE RIGIDITY
19:34:32.171,4.96,60,25,-0.19,1.48,COGNITIVE RIGIDITY
19:34:32.204,4.77,60,25,-0.25,1.63,COGNITIVE RIGIDITY
19:34:32.236,4.61,60,25,-0.33,1.7,COGNITIVE RIGIDITY
19:34:32.272,4.51,60,25,-0.48,1.76,COGNITIVE RIGIDITY
19:34:32.312,4.43,60,25,-0.5,1.76,COGNITIVE RIGIDITY
19:34:32.349,4.36,60,25,-0.52,1.76,COGNITIVE RIGIDITY
19:34:32.388,4.29,60,25,-0.49,1.78,COGNITIVE RIGIDITY
19:34:32.414,4.2,60,25,-0.47,1.79,COGNITIVE RIGIDITY
19:34:32.447,4.12,60,25,-0.43,1.75,COGNITIVE RIGIDITY
19:34:32.478,4.07,60,25,-0.4,1.67,COGNITIVE RIGIDITY
19:34:32.510,4.03,60,25,-0.37,1.65,POSTURAL AVOIDANCE
19:34:32.541,3.01,48,25,-0.35,1.58,
19:34:32.572,2.11,48,25,-0.35,1.55,
19:34:32.603,1.37,48,25,-0.4,1.46,
19:34:32.634,0.69,48,24,-0.33,1.4,
19:34:32.667,0.02,48,24,-0.2,1.4,
19:34:32.696,-0.6,48,24,-0.18,1.43,
19:34:32.729,-1.21,48,24,-0.11,1.46,
19:34:32.760,-1.82,48,24,-0.04,1.49,
19:34:32.792,-2.4,48,24,0.03,1.5,
19:34:32.828,-3.02,48,24,0.17,1.55,
19:34:32.859,-3.61,48,24,0.22,1.57,
19:34:32.909,-4.15,48,24,0.2,1.59,
19:34:32.948,-4.56,48,24,0.03,1.63,
19:34:32.984,-4.9,48,24,-0.06,1.64,
19:34:33.013,-5.17,48,24,-0.13,1.66,
19:34:33.049,-5.4,48,24,-0.15,1.64,
19:34:33.093,-5.58,48,24,-0.17,1.61,
19:34:33.123,-5.72,48,24,-0.17,1.56,
19:34:33.145,-5.85,48,24,-0.17,1.57,
19:34:33.172,-5.99,48,24,-0.22,1.66,
19:34:33.197,-6.17,48,24,-0.22,1.78,
19:34:33.226,-6.3,48,24,-0.18,1.69,
19:34:33.257,-6.39,48,22,-0.2,1.62,
19:34:33.310,-6.44,48,22,-0.2,1.57,
19:34:33.348,-6.45,48,22,-0.29,1.6,
19:34:33.384,-6.44,48,22,-0.35,1.62,
19:34:33.413,-6.45,48,22,-0.33,1.64,
19:34:33.459,-6.4,48,22,-0.3,1.49,
19:34:33.494,-6.36,48,22,-0.28,1.48,
19:34:33.525,-6.32,48,22,-0.27,1.47,
19:34:33.559,-6.33,48,22,-0.16,1.44,
19:34:33.594,-6.4,48,22,-0.02,1.43,
19:34:33.624,-6.57,48,22,0.12,1.49,
19:34:33.643,-6.76,48,22,0.21,1.49,
19:34:33.673,-6.92,48,22,0.22,1.46,
19:34:33.713,-6.99,48,22,0.18,1.35,
19:34:33.752,-7.07,48,22,0.11,1.44,
19:34:33.781,-7.07,48,22,0.03,1.38,
19:34:33.807,-7.02,48,22,-0.02,1.33,
19:34:33.837,-6.98,48,21,-0.05,1.38,
19:34:33.867,-6.97,48,21,-0.03,1.4,
19:34:33.900,-6.97,48,21,-0.04,1.42,
19:34:33.932,-6.98,48,21,-0.02,1.43,
19:34:33.959,-6.99,48,21,-0.02,1.43,
19:34:33.994,-6.92,48,21,-0.13,1.39,
19:34:34.037,-6.8,48,21,-0.19,1.34,
19:34:34.072,-6.63,48,21,-0.24,1.26,
19:34:34.112,-6.41,48,21,-0.36,1.25,
19:34:34.152,-6.21,48,21,-0.43,1.32,
19:34:34.183,-6.03,48,21,-0.48,1.36,
19:34:34.228,-5.86,48,25,-0.5,1.37,
19:34:34.257,-5.8,48,25,-0.32,1.36,
19:34:34.297,-5.88,48,25,0.02,1.31,
19:34:34.327,-5.99,48,25,0.21,1.18,
19:34:34.347,-5.96,48,25,0.0,1.13,
19:34:34.387,-5.85,48,25,-0.07,1.04,
19:34:34.410,-5.7,48,25,-0.11,0.98,
19:34:34.448,-5.4,48,25,-0.27,0.82,
19:34:34.476,-5.03,48,25,-0.37,0.71,
19:34:34.508,-4.57,48,25,-0.43,0.52,
19:34:34.540,-4.22,48,25,-0.2,0.4,
19:34:34.570,-3.91,48,25,-0.07,0.3,
19:34:34.603,-3.58,48,24,-0.11,0.24,
19:34:34.632,-3.2,48,24,-0.16,0.1,
19:34:34.676,-2.73,48,24,-0.21,-0.09,
19:34:34.743,-2.23,48,24,-0.24,-0.22,
19:34:34.793,-1.74,48,24,-0.01,-0.51,
19:34:34.823,-1.14,48,24,0.11,-0.96,
19:34:34.847,-0.44,48,24,0.18,-1.35,
19:34:34.869,0.3,48,24,0.23,-1.62,
19:34:34.892,1.04,48,24,0.34,-1.88,
19:34:34.916,1.76,48,24,0.41,-2.06,
19:34:34.943,2.42,48,24,0.49,-2.16,
19:34:34.971,3.01,48,24,0.56,-2.22,
19:34:35.007,3.53,48,24,0.63,-2.27,
19:34:35.040,4.01,48,24,0.63,-2.29,
19:34:35.070,4.45,48,24,0.63,-2.31,
19:34:35.103,4.85,48,24,0.62,-2.31,
19:34:35.130,5.23,48,24,0.61,-2.33,
19:34:35.164,5.6,48,24,0.56,-2.34,
19:34:35.196,5.98,48,26,0.45,-2.34,
19:34:35.226,6.3,48,26,0.5,-2.34,
19:34:35.256,6.61,48,25,0.47,-2.35,
19:34:35.313,6.91,48,25,0.44,-2.37,
19:34:35.380,7.2,48,25,0.42,-2.38,
19:34:35.436,7.5,48,25,0.34,-2.38,
19:34:35.471,7.76,48,25,0.34,-2.38,
19:34:35.496,8.0,48,25,0.34,-2.37,
19:34:35.521,8.19,48,25,0.39,-2.37,
19:34:35.543,8.34,48,25,0.43,-2.37,
19:34:35.567,8.49,48,25,0.4,-2.36,
19:34:35.591,8.63,48,25,0.39,-2.36,
19:34:35.613,8.68,48,25,0.42,-2.26,
19:34:35.639,8.7,48,25,0.45,-2.22,
19:34:35.662,8.7,48,25,0.46,-2.21,
19:34:35.709,8.75,48,24,0.37,-2.2,
19:34:35.748,8.79,48,24,0.27,-2.1,
19:34:35.786,8.83,48,24,0.2,-2.03,
19:34:35.823,8.86,48,24,0.22,-2.05,
19:34:35.849,8.88,48,24,0.21,-2.03,
19:34:35.882,8.92,48,24,0.19,-2.04,
19:34:35.910,8.9,48,24,0.24,-1.97,
19:34:35.934,8.84,48,24,0.27,-1.93,
19:34:35.968,8.76,48,24,0.29,-1.9,
19:34:35.997,8.72,48,24,0.24,-1.93,
19:34:36.029,8.76,48,24,0.13,-1.95,
19:34:36.068,8.84,48,24,0.08,-1.99,
19:34:36.111,8.93,48,24,0.07,-2.02,
19:34:36.148,9.15,48,24,-0.16,-2.07,
19:34:36.186,9.43,48,24,-0.27,-2.13,
19:34:36.216,9.75,48,23,-0.35,-2.17,
19:34:36.260,10.05,48,23,-0.39,-2.15,
19:34:36.285,10.32,48,23,-0.41,-2.15,
19:34:36.316,10.55,48,23,-0.43,-2.1,
19:34:36.343,10.72,48,23,-0.37,-2.07,
19:34:36.379,10.87,48,23,-0.34,-2.1,
19:34:36.406,10.99,48,23,-0.29,-2.14,
19:34:36.431,11.09,48,23,-0.23,-2.16,
19:34:36.462,11.22,48,23,-0.28,-2.19,
19:34:36.504,11.35,48,23,-0.36,-2.16,
19:34:36.538,11.55,48,23,-0.53,-2.15,
19:34:36.566,11.8,48,23,-0.64,-2.16,
19:34:36.603,12.03,48,23,-0.66,-2.17,
19:34:36.647,12.18,48,23,-0.54,-2.15,
19:34:36.678,12.26,48,23,-0.46,-2.13,
19:34:36.723,12.32,48,23,-0.45,-2.14,
19:34:36.755,12.38,48,22,-0.43,-2.14,
19:34:36.786,12.45,48,22,-0.46,-2.16,
19:34:36.810,12.54,48,22,-0.49,-2.17,
19:34:36.830,12.63,48,22,-0.51,-2.18,
19:34:36.858,12.73,48,22,-0.55,-2.19,
19:34:36.910,12.82,48,22,-0.55,-2.17,
19:34:36.952,12.93,48,22,-0.61,-2.18,
19:34:36.991,13.05,48,22,-0.65,-2.18,
19:34:37.026,13.19,48,22,-0.71,-2.18,
19:34:37.060,13.21,48,22,-0.53,-2.15,
19:34:37.093,13.19,48,22,-0.46,-2.13,
19:34:37.127,13.14,48,22,-0.42,-2.12,
19:34:37.159,13.03,48,22,-0.33,-2.09,
19:34:37.188,12.95,48,22,-0.34,-2.1,
19:34:37.209,12.87,48,22,-0.34,-2.1,
19:34:37.240,12.82,48,22,-0.36,-2.1,
19:34:37.269,12.75,48,22,-0.34,-2.08,
19:34:37.306,12.69,48,22,-0.35,-2.09,
19:34:37.339,12.61,48,22,-0.28,-2.09,
19:34:37.371,12.51,48,21,-0.22,-2.1,
19:34:37.404,12.41,48,21,-0.18,-2.12,
19:34:37.436,12.26,48,21,-0.08,-2.1,
19:34:37.469,12.08,48,21,-0.03,-2.06,
19:34:37.502,11.92,48,21,-0.01,-2.08,
19:34:37.533,11.78,48,21,-0.04,-2.07,
19:34:37.573,11.65,48,21,-0.02,-2.08,
19:34:37.601,11.53,48,21,-0.01,-2.08,
19:34:37.636,11.43,48,21,-0.03,-2.06,
19:34:37.662,11.27,48,21,0.08,-2.06,
19:34:39.209,12.07,52,15,0.23,-2.07,COGNITIVE RIGIDITY
19:34:39.244,12.73,52,15,0.34,-2.08,COGNITIVE RIGIDITY
19:34:39.278,13.2,52,15,0.61,-2.09,COGNITIVE RIGIDITY
19:34:39.318,13.52,52,15,0.76,-2.05,COGNITIVE RIGIDITY
19:34:39.353,13.78,52,15,0.79,-2.01,COGNITIVE RIGIDITY
19:34:39.391,13.98,52,15,0.81,-1.98,COGNITIVE RIGIDITY
19:34:39.428,14.12,52,14,0.9,-1.96,COGNITIVE RIGIDITY
19:34:39.463,14.25,52,14,0.9,-2.0,COGNITIVE RIGIDITY
19:34:39.501,14.38,52,14,0.91,-2.02,COGNITIVE RIGIDITY
19:34:39.532,14.52,52,14,0.9,-2.05,COGNITIVE RIGIDITY
19:34:39.567,14.65,52,14,0.92,-2.07,COGNITIVE RIGIDITY
19:34:39.596,14.77,52,14,0.91,-2.09,COGNITIVE RIGIDITY
19:34:39.627,14.93,52,14,0.82,-2.1,COGNITIVE RIGIDITY
19:34:39.658,15.11,52,14,0.76,-2.11,COGNITIVE RIGIDITY
19:34:39.687,15.27,52,14,0.77,-2.1,COGNITIVE RIGIDITY
19:34:39.712,15.4,52,14,0.78,-2.1,COGNITIVE RIGIDITY
19:34:39.744,15.62,52,14,0.58,-2.1,COGNITIVE RIGIDITY
19:34:39.775,15.84,52,14,0.52,-2.1,COGNITIVE RIGIDITY
19:34:39.807,16.07,52,14,0.48,-2.1,COGNITIVE RIGIDITY
19:34:39.840,16.22,52,14,0.57,-2.1,COGNITIVE RIGIDITY
19:34:39.871,16.35,52,14,0.61,-2.1,COGNITIVE RIGIDITY
19:34:39.901,16.41,52,14,0.7,-2.09,COGNITIVE RIGIDITY
19:34:39.932,16.4,52,14,0.8,-2.06,COGNITIVE RIGIDITY
19:34:39.963,16.31,52,14,0.94,-2.04,COGNITIVE RIGIDITY
19:34:39.997,16.18,52,14,1.01,-2.02,COGNITIVE RIGIDITY
19:34:40.028,16.0,52,14,1.13,-1.99,COGNITIVE RIGIDITY
19:34:40.060,15.83,52,14,1.1,-1.96,COGNITIVE RIGIDITY
19:34:40.105,15.71,52,14,1.03,-1.97,COGNITIVE RIGIDITY
19:34:40.140,15.63,52,14,1.01,-1.98,COGNITIVE RIGIDITY
19:34:40.174,15.57,52,14,0.98,-2.0,COGNITIVE RIGIDITY
19:34:40.207,15.55,52,14,0.93,-2.0,COGNITIVE RIGIDITY
19:34:40.245,15.54,52,14,0.94,-2.01,COGNITIVE RIGIDITY
19:34:40.274,15.52,52,13,0.94,-2.02,COGNITIVE RIGIDITY
19:34:40.310,15.55,52,13,0.86,-2.02,COGNITIVE RIGIDITY
19:34:40.339,15.61,52,13,0.7,-1.95,COGNITIVE RIGIDITY
19:34:40.369,15.71,52,13,0.59,-1.9,COGNITIVE RIGIDITY
19:34:40.398,15.85,52,13,0.44,-1.88,COGNITIVE RIGIDITY
19:34:40.428,16.05,52,13,0.32,-1.89,COGNITIVE RIGIDITY
19:34:40.459,16.35,52,13,0.09,-1.89,COGNITIVE RIGIDITY
19:34:40.527,16.69,52,13,-0.05,-1.92,COGNITIVE RIGIDITY
19:34:40.577,17.06,52,13,-0.14,-1.93,COGNITIVE RIGIDITY
19:34:40.632,17.43,52,13,-0.2,-1.95,COGNITIVE RIGIDITY
19:34:40.660,17.78,52,13,-0.22,-1.96,COGNITIVE RIGIDITY
19:34:40.686,18.09,52,13,-0.22,-1.97,COGNITIVE RIGIDITY
19:34:40.707,18.38,52,13,-0.22,-1.98,COGNITIVE RIGIDITY
19:34:40.734,18.58,52,13,-0.11,-1.96,COGNITIVE RIGIDITY
19:34:40.760,18.7,52,13,-0.03,-1.95,COGNITIVE RIGIDITY
19:34:40.787,18.77,52,13,0.06,-1.94,COGNITIVE RIGIDITY
19:34:40.810,18.8,52,13,0.13,-1.94,COGNITIVE RIGIDITY
19:34:40.840,18.78,52,13,0.22,-1.93,COGNITIVE RIGIDITY
19:34:40.864,18.72,52,13,0.29,-1.93,COGNITIVE RIGIDITY
19:34:40.905,18.66,52,13,0.32,-1.94,COGNITIVE RIGIDITY
19:34:40.945,18.51,52,13,0.49,-1.93,COGNITIVE RIGIDITY
19:34:41.006,18.32,52,13,0.61,-1.93,COGNITIVE RIGIDITY
19:34:41.065,18.09,52,13,0.74,-1.93,COGNITIVE RIGIDITY
19:34:41.093,17.87,52,13,0.77,-1.95,COGNITIVE RIGIDITY
19:34:41.116,17.67,52,13,0.79,-1.96,COGNITIVE RIGIDITY
19:34:41.141,17.58,52,13,0.61,-1.97,COGNITIVE RIGIDITY
19:34:41.169,17.58,52,13,0.42,-1.93,COGNITIVE RIGIDITY
19:34:41.196,17.65,52,13,0.26,-1.91,COGNITIVE RIGIDITY
19:34:41.222,17.77,52,13,0.16,-1.93,COGNITIVE RIGIDITY
19:34:41.244,17.88,52,13,0.19,-1.95,COGNITIVE RIGIDITY
19:34:41.271,17.97,52,12,0.2,-1.97,COGNITIVE RIGIDITY
19:34:41.306,18.15,52,12,0.02,-1.97,COGNITIVE RIGIDITY
19:34:41.350,18.28,52,12,0.06,-1.94,COGNITIVE RIGIDITY
19:34:41.385,18.4,52,12,-0.02,-1.89,COGNITIVE RIGIDITY
19:34:41.422,18.53,52,12,-0.08,-1.85,COGNITIVE RIGIDITY
19:34:41.457,18.58,52,12,0.03,-1.83,COGNITIVE RIGIDITY
19:34:41.488,18.57,52,12,0.11,-1.83,COGNITIVE RIGIDITY
19:34:41.528,18.6,52,12,0.06,-1.83,COGNITIVE RIGIDITY
19:34:41.563,18.62,52,16,0.08,-1.83,COGNITIVE RIGIDITY
19:34:41.594,18.62,52,16,0.1,-1.83,COGNITIVE RIGIDITY
19:34:41.621,18.5,52,16,0.15,-1.64,COGNITIVE RIGIDITY
19:34:41.645,18.18,52,16,0.2,-1.25,COGNITIVE RIGIDITY
19:34:41.676,17.63,52,16,0.14,-0.69,COGNITIVE RIGIDITY
19:34:41.709,16.84,52,16,0.32,-0.26,COGNITIVE RIGIDITY
19:34:41.740,15.88,52,16,0.54,0.02,COGNITIVE RIGIDITY
19:34:41.770,14.94,52,16,0.47,0.22,COGNITIVE RIGIDITY
19:34:41.801,14.04,52,16,0.44,0.37,COGNITIVE RIGIDITY
19:34:41.832,13.27,52,16,0.49,0.25,COGNITIVE RIGIDITY
19:34:41.865,12.61,52,16,0.42,0.25,COGNITIVE RIGIDITY
19:34:41.897,11.95,52,16,0.44,0.36,COGNITIVE RIGIDITY
19:34:41.929,11.38,52,16,0.29,0.45,COGNITIVE RIGIDITY
19:34:41.961,11.0,52,16,0.02,0.46,COGNITIVE RIGIDITY
19:34:41.994,10.68,52,16,0.0,0.44,COGNITIVE RIGIDITY
19:34:42.026,10.21,52,20,0.34,0.45,COGNITIVE RIGIDITY
19:34:42.061,9.62,52,20,0.8,0.35,COGNITIVE RIGIDITY
19:34:42.109,9.23,52,20,0.59,0.28,COGNITIVE RIGIDITY
19:34:42.145,9.09,52,20,0.39,0.04,COGNITIVE RIGIDITY
19:34:42.182,9.11,52,20,0.26,-0.13,COGNITIVE RIGIDITY
19:34:42.215,9.17,52,20,0.18,-0.11,COGNITIVE RIGIDITY
19:34:42.257,9.23,52,20,0.14,-0.1,COGNITIVE RIGIDITY
19:34:42.294,9.31,52,20,0.1,-0.1,COGNITIVE RIGIDITY
19:34:42.326,9.44,52,20,-0.05,-0.09,COGNITIVE RIGIDITY
19:34:42.358,9.56,52,20,0.16,-0.28,COGNITIVE RIGIDITY
19:34:42.392,9.85,52,20,0.01,-0.5,COGNITIVE RIGIDITY
19:34:42.423,10.1,52,16,0.03,-0.5,COGNITIVE RIGIDITY
19:34:42.448,10.24,52,16,0.19,-0.49,COGNITIVE RIGIDITY
19:34:42.475,10.3,52,16,0.3,-0.48,COGNITIVE RIGIDITY
19:34:42.507,10.49,52,16,0.32,-0.74,COGNITIVE RIGIDITY
19:34:42.539,10.69,52,16,0.24,-0.74,COGNITIVE RIGIDITY
19:34:42.572,11.01,52,16,0.05,-0.84,COGNITIVE RIGIDITY
19:34:42.604,11.42,52,16,-0.05,-0.97,COGNITIVE RIGIDITY
19:34:42.636,11.93,52,21,-0.26,-1.05,COGNITIVE RIGIDITY
19:34:43.053,12.45,50,20,-0.37,-1.05,COGNITIVE RIGIDITY
19:34:43.086,13.08,50,20,-0.58,-1.18,COGNITIVE RIGIDITY
19:34:43.108,13.78,50,20,-0.73,-1.28,COGNITIVE RIGIDITY
19:34:43.141,14.4,50,20,-0.69,-1.31,COGNITIVE RIGIDITY
19:34:43.169,14.95,50,20,-0.66,-1.33,COGNITIVE RIGIDITY
19:34:43.196,15.43,50,20,-0.6,-1.35,COGNITIVE RIGIDITY
19:34:43.226,15.84,50,19,-0.56,-1.36,COGNITIVE RIGIDITY
19:34:43.251,16.21,50,19,-0.53,-1.36,COGNITIVE RIGIDITY
19:34:43.275,16.55,50,19,-0.55,-1.38,COGNITIVE RIGIDITY
19:34:43.298,16.87,50,19,-0.56,-1.39,COGNITIVE RIGIDITY
19:34:43.319,17.16,50,19,-0.64,-1.32,COGNITIVE RIGIDITY
19:34:43.346,17.34,50,19,-0.63,-1.17,COGNITIVE RIGIDITY
19:34:43.374,17.45,50,19,-0.63,-1.06,COGNITIVE RIGIDITY
19:34:43.405,17.58,50,19,-0.58,-1.18,COGNITIVE RIGIDITY
19:34:43.443,17.73,50,19,-0.6,-1.22,COGNITIVE RIGIDITY
19:34:43.478,17.89,50,19,-0.61,-1.24,COGNITIVE RIGIDITY
19:34:43.512,18.01,50,19,-0.55,-1.26,COGNITIVE RIGIDITY
19:34:43.544,18.15,50,19,-0.54,-1.36,COGNITIVE RIGIDITY
19:34:43.583,18.37,51,19,-0.56,-1.51,COGNITIVE RIGIDITY
19:34:43.608,18.63,51,19,-0.57,-1.61,COGNITIVE RIGIDITY
19:34:43.639,18.68,51,19,-0.55,-1.28,COGNITIVE RIGIDITY
19:34:43.661,18.6,51,19,-0.53,-1.05,COGNITIVE RIGIDITY
19:34:43.708,18.55,51,18,-0.56,-1.07,COGNITIVE RIGIDITY
19:34:43.744,18.53,51,18,-0.58,-1.08,COGNITIVE RIGIDITY
